player_id,name,season,fantasy_points,games_played,points_per_game,league_id
hergeji01,Jimmy Herget,2022,,49.0,,standard
nelsoni01,Nick Nelson,2022,,47.0,,standard
montera01,Rafael Montero,2022,,71.0,,standard
brebbjo01,John Brebbia,2022,,76.0,,standard
colemdy01,Dylan Coleman,2022,,68.0,,standard
acevedo01,Domingo Acevedo,2022,,70.0,,standard
dovalca01,Camilo Doval,2022,,68.0,,standard
duranjh01,Jhoan Durán,2022,,57.0,,standard
leitema02,Mark Leiter Jr.,2022,,35.0,,standard
crismna01,Nabil Crismatt,2022,,50.0,,standard
windejo01,Josh Winder,2022,,15.0,,standard
finneky01,Kyle Finnegan,2022,,66.0,,standard
morgael01,Eli Morgan,2022,,50.0,,standard
suterbr01,Brent Suter*,2022,,54.0,,standard
cishest01,Steve Cishek,2022,,69.0,,standard
pukaj01,A.J. Puk*,2022,,62.0,,standard
bautife01,Félix Bautista,2022,,65.0,,standard
matonph01,Phil Maton,2022,,67.0,,standard
ottavad01,Adam Ottavino,2022,,66.0,,standard
lopezre01,Reynaldo López,2022,,61.0,,standard
nerishe01,Héctor Neris,2022,,70.0,,standard
buehlwa01,Walker Buehler,2022,,12.0,,standard
garcija04,Jarlín García*,2022,,58.0,,standard
graveke01,Kendall Graveman,2022,,65.0,,standard
lugose01,Seth Lugo,2022,,62.0,,standard
munozan01,Andrés Muñoz,2022,,64.0,,standard
schrejo01,John Schreiber,2022,,64.0,,standard
adonjo01,Joan Adon,2022,,14.0,,standard
helslry01,Ryan Helsley,2022,,54.0,,standard
milneho01,Hoby Milner*,2022,,67.0,,standard
degroja01,Jacob deGrom,2022,,11.0,,standard
rogerta01,Taylor Rogers*,2022,,66.0,,standard
rogerta01,Taylor Rogers*,2022,,42.0,,standard
rogerta01,Taylor Rogers*,2022,,24.0,,standard
boxbebr01,Brad Boxberger,2022,,70.0,,standard
janseke01,Kenley Jansen,2022,,65.0,,standard
richatr01,Trevor Richards,2022,,62.0,,standard
romanjo03,Jordan Romano,2022,,63.0,,standard
sewalpa01,Paul Sewald,2022,,65.0,,standard
wickro01,Rowan Wick,2022,,64.0,,standard
diazal03,Alexis Díaz,2022,,59.0,,standard
holmecl01,Clay Holmes,2022,,62.0,,standard
phelpda01,David Phelps,2022,,65.0,,standard
stephtr01,Trevor Stephan,2022,,66.0,,standard
roberda08,David Robertson,2022,,58.0,,standard
roberda08,David Robertson,2022,,36.0,,standard
roberda08,David Robertson,2022,,22.0,,standard
fulmemi01,Michael Fulmer,2022,,67.0,,standard
fulmemi01,Michael Fulmer,2022,,41.0,,standard
fulmemi01,Michael Fulmer,2022,,26.0,,standard
adamja01,Jason Adam,2022,,67.0,,standard
langeal01,Alex Lange,2022,,71.0,,standard
martida03,Davis Martin,2022,,14.0,,standard
stratch01,Chris Stratton,2022,,60.0,,standard
stratch01,Chris Stratton,2022,,40.0,,standard
stratch01,Chris Stratton,2022,,20.0,,standard
mannima02,Matt Manning,2022,,12.0,,standard
paganem01,Emilio Pagán,2022,,59.0,,standard
phillev01,Evan Phillips,2022,,64.0,,standard
vestwi01,Will Vest,2022,,59.0,,standard
scottta01,Tanner Scott*,2022,,67.0,,standard
brasiry01,Ryan Brasier,2022,,68.0,,standard
hernael01,Elieser Hernández,2022,,20.0,,standard
strichu01,Hunter Strickland,2022,,66.0,,standard
diazed04,Edwin Díaz,2022,,61.0,,standard
edwarca01,Carl Edwards Jr.,2022,,57.0,,standard
hentgsa01,Sam Hentges*,2022,,57.0,,standard
iglesra01,Raisel Iglesias,2022,,67.0,,standard
iglesra01,Raisel Iglesias,2022,,39.0,,standard
iglesra01,Raisel Iglesias,2022,,28.0,,standard
armstsh01,Shawn Armstrong,2022,,50.0,,standard
armstsh01,Shawn Armstrong,2022,,7.0,,standard
armstsh01,Shawn Armstrong,2022,,43.0,,standard
hicksjo03,Jordan Hicks,2022,,35.0,,standard
beedety01,Tyler Beede,2022,,31.0,,standard
beedety01,Tyler Beede,2022,,6.0,,standard
beedety01,Tyler Beede,2022,,25.0,,standard
givenmy01,Mychal Givens,2022,,59.0,,standard
givenmy01,Mychal Givens,2022,,40.0,,standard
givenmy01,Mychal Givens,2022,,19.0,,standard
beeksja02,Jalen Beeks*,2022,,42.0,,standard
bickfph01,Phil Bickford,2022,,60.0,,standard
garcilu03,Luis García,2022,,64.0,,standard
garciyi01,Yimi García,2022,,61.0,,standard
ruizjo01,José Ruiz,2022,,63.0,,standard
willide03,Devin Williams,2022,,65.0,,standard
keuchda01,Dallas Keuchel*,2022,,14.0,,standard
keuchda01,Dallas Keuchel*,2022,,10.0,,standard
keuchda01,Dallas Keuchel*,2022,,8.0,,standard
keuchda01,Dallas Keuchel*,2022,,4.0,,standard
keuchda01,Dallas Keuchel*,2022,,2.0,,standard
abreubr01,Bryan Abreu,2022,,55.0,,standard
bardda01,Daniel Bard,2022,,57.0,,standard
foleyja01,Jason Foley,2022,,60.0,,standard
hillga02,Garrett Hill,2022,,17.0,,standard
sotogr01,Gregory Soto*,2022,,64.0,,standard
houckta01,Tanner Houck,2022,,32.0,,standard
kimbrcr01,Craig Kimbrel,2022,,63.0,,standard
mantijo01,Joe Mantiply*,2022,,69.0,,standard
sanchaa01,Aaron Sanchez,2022,,15.0,,standard
sanchaa01,Aaron Sanchez,2022,,7.0,,standard
sanchaa01,Aaron Sanchez,2022,,8.0,,standard
bushma01,Matt Bush,2022,,65.0,,standard
bushma01,Matt Bush,2022,,40.0,,standard
bushma01,Matt Bush,2022,,25.0,,standard
machaan02,Andrés Machado,2022,,51.0,,standard
thielca01,Caleb Thielbar*,2022,,67.0,,standard
gallegi01,Giovanny Gallegos,2022,,57.0,,standard
smithwi04,Will Smith*,2022,,65.0,,standard
smithwi04,Will Smith*,2022,,41.0,,standard
smithwi04,Will Smith*,2022,,24.0,,standard
loupaa01,Aaron Loup*,2022,,65.0,,standard
pocheco01,Colin Poche*,2022,,65.0,,standard
santade01,Dennis Santana,2022,,63.0,,standard
norrida01,Daniel Norris*,2022,,41.0,,standard
norrida01,Daniel Norris*,2022,,27.0,,standard
norrida01,Daniel Norris*,2022,,14.0,,standard
shawbr01,Bryan Shaw,2022,,60.0,,standard
kuhnejo01,Joel Kuhnel,2022,,53.0,,standard
pilkiko01,Konnor Pilkington*,2022,,15.0,,standard
stephro01,Robert Stephenson,2022,,58.0,,standard
stephro01,Robert Stephenson,2022,,45.0,,standard
stephro01,Robert Stephenson,2022,,13.0,,standard
hendrli01,Liam Hendriks,2022,,58.0,,standard
hughebr01,Brandon Hughes*,2022,,57.0,,standard
krehbjo01,Joey Krehbiel,2022,,56.0,,standard
martiad01,Adrián Martínez,2022,,12.0,,standard
perezci01,Cionel Pérez*,2022,,66.0,,standard
schmicl01,Clarke Schmidt,2022,,29.0,,standard
diekmja01,Jake Diekman*,2022,,70.0,,standard
diekmja01,Jake Diekman*,2022,,44.0,,standard
diekmja01,Jake Diekman*,2022,,26.0,,standard
bellobr01,Brayan Bello,2022,,13.0,,standard
chafian01,Andrew Chafin*,2022,,64.0,,standard
luetglu01,Lucas Luetge*,2022,,50.0,,standard
teperry01,Ryan Tepera,2022,,59.0,,standard
underdu01,Duane Underwood Jr.,2022,,51.0,,standard
estevca01,Carlos Estévez,2022,,62.0,,standard
logueza01,Zach Logue*,2022,,14.0,,standard
sanmare01,Reiver Sanmartin*,2022,,45.0,,standard
jimenjo02,Joe Jiménez,2022,,62.0,,standard
effrosc01,Scott Effross,2022,,60.0,,standard
effrosc01,Scott Effross,2022,,47.0,,standard
effrosc01,Scott Effross,2022,,13.0,,standard
peralwa01,Wandy Peralta*,2022,,56.0,,standard
hernaca04,Carlos Hernández,2022,,27.0,,standard
melanma01,Mark Melancon,2022,,62.0,,standard
oberba01,Bailey Ober,2022,,11.0,,standard
davisau01,Austin Davis*,2022,,52.0,,standard
davisau01,Austin Davis*,2022,,50.0,,standard
davisau01,Austin Davis*,2022,,2.0,,standard
martich02,Chris Martin,2022,,60.0,,standard
martich02,Chris Martin,2022,,34.0,,standard
martich02,Chris Martin,2022,,26.0,,standard
oviedjo01,Johan Oviedo,2022,,21.0,,standard
oviedjo01,Johan Oviedo,2022,,14.0,,standard
oviedjo01,Johan Oviedo,2022,,7.0,,standard
payamjo01,Joel Payamps,2022,,41.0,,standard
payamjo01,Joel Payamps,2022,,29.0,,standard
payamjo01,Joel Payamps,2022,,12.0,,standard
pruitau01,Austin Pruitt,2022,,39.0,,standard
ruckemi01,Michael Rucker,2022,,41.0,,standard
stanery01,Ryne Stanek,2022,,59.0,,standard
bellaan01,Andrew Bellatti,2022,,59.0,,standard
castidi01,Diego Castillo,2022,,59.0,,standard
vesiaal01,Alex Vesia*,2022,,63.0,,standard
elderbr01,Bryce Elder,2022,,10.0,,standard
festama01,Matt Festa,2022,,53.0,,standard
faedoal01,Alex Faedo,2022,,12.0,,standard
florody01,Dylan Floro,2022,,56.0,,standard
raleybr01,Brooks Raley*,2022,,60.0,,standard
stephja01,Jackson Stephens,2022,,39.0,,standard
swanser01,Erik Swanson,2022,,57.0,,standard
trivilo01,Lou Trivino,2022,,64.0,,standard
trivilo01,Lou Trivino,2022,,39.0,,standard
trivilo01,Lou Trivino,2022,,25.0,,standard
delosen01,Enyel De Los Santos,2022,,50.0,,standard
banksta01,Tanner Banks*,2022,,35.0,,standard
wilsost02,Steven Wilson,2022,,50.0,,standard
davidtu01,Tucker Davidson*,2022,,12.0,,standard
davidtu01,Tucker Davidson*,2022,,4.0,,standard
davidtu01,Tucker Davidson*,2022,,8.0,,standard
bednada01,David Bednar,2022,,45.0,,standard
kingjo01,John King*,2022,,39.0,,standard
okertst01,Steven Okert*,2022,,60.0,,standard
alvarjo03,José Alvarado*,2022,,59.0,,standard
dominse01,Seranthony Domínguez,2022,,54.0,,standard
garciro03,Rony García,2022,,16.0,,standard
kingmi01,Michael King,2022,,34.0,,standard
bleieri01,Richard Bleier*,2022,,55.0,,standard
brashma01,Matt Brash,2022,,39.0,,standard
leedy01,Dylan Lee*,2022,,46.0,,standard
mayermi01,Mike Mayers,2022,,24.0,,standard
sawamhi01,Hirokazu Sawamura,2022,,49.0,,standard
kenneia01,Ian Kennedy,2022,,57.0,,standard
rodrijo06,Joely Rodríguez*,2022,,55.0,,standard
wantzan01,Andrew Wantz,2022,,42.0,,standard
martibr01,Brett Martin*,2022,,55.0,,standard
ramirno01,Noé Ramirez,2022,,55.0,,standard
haderjo01,Josh Hader*,2022,,56.0,,standard
haderjo01,Josh Hader*,2022,,37.0,,standard
haderjo01,Josh Hader*,2022,,19.0,,standard
gratebr01,Brusdar Graterol,2022,,46.0,,standard
leonedo01,Dominic Leone,2022,,55.0,,standard
clarkta01,Taylor Clarke,2022,,47.0,,standard
mayzati01,Tim Mayza*,2022,,63.0,,standard
pressry01,Ryan Pressly,2022,,50.0,,standard
woodfja01,Jake Woodford,2022,,27.0,,standard
abbotco01,Cory Abbott,2022,,16.0,,standard
hillti01,Tim Hill*,2022,,55.0,,standard
jacksza02,Zach Jackson,2022,,54.0,,standard
loaisjo01,Jonathan Loáisiga,2022,,50.0,,standard
marteyu01,Yunior Marté,2022,,39.0,,standard
matzst01,Steven Matz*,2022,,15.0,,standard
birdja01,Jake Bird,2022,,38.0,,standard
leclejo01,José Leclerc,2022,,39.0,,standard
mcculla02,Lance McCullers Jr.,2022,,8.0,,standard
suarero01,Robert Suarez,2022,,45.0,,standard
chacijh01,Jhoulys Chacín,2022,,35.0,,standard
megilty01,Tylor Megill,2022,,15.0,,standard
colomal01,Alex Colomé,2022,,53.0,,standard
farmebu01,Buck Farmer,2022,,44.0,,standard
henryto01,Tommy Henry*,2022,,9.0,,standard
lambeji01,Jimmy Lambert,2022,,42.0,,standard
pinedmi01,Michael Pineda,2022,,11.0,,standard
smithdr01,Drew Smith,2022,,44.0,,standard
thorntr01,Trent Thornton,2022,,32.0,,standard
gotttr01,Trevor Gott,2022,,45.0,,standard
garream01,Amir Garrett*,2022,,60.0,,standard
fostema01,Matt Foster,2022,,48.0,,standard
handbr01,Brad Hand*,2022,,55.0,,standard
megiltr01,Trevor Megill,2022,,39.0,,standard
cabrege01,Génesis Cabrera*,2022,,39.0,,standard
hoffmje02,Jeff Hoffman,2022,,35.0,,standard
knebeco01,Corey Knebel,2022,,46.0,,standard
sneadki01,Kirby Snead*,2022,,46.0,,standard
strahma01,Matt Strahm*,2022,,50.0,,standard
blachty01,Ty Blach*,2022,,24.0,,standard
castehu01,Humberto Castellanos,2022,,11.0,,standard
litteza01,Zack Littell,2022,,39.0,,standard
familje01,Jeurys Familia,2022,,48.0,,standard
familje01,Jeurys Familia,2022,,38.0,,standard
familje01,Jeurys Familia,2022,,10.0,,standard
brogdco01,Connor Brogdon,2022,,47.0,,standard
duffety01,Tyler Duffey,2022,,40.0,,standard
marinro01,Ron Marinaccio,2022,,40.0,,standard
sandlni01,Nick Sandlin,2022,,46.0,,standard
wislema01,Matt Wisler,2022,,39.0,,standard
matzety01,Tyler Matzek*,2022,,42.0,,standard
nanceto01,Tommy Nance,2022,,35.0,,standard
mollsa01,Sam Moll*,2022,,53.0,,standard
gilbrlu01,Lucas Gilbreath*,2022,,47.0,,standard
cottojh01,Jharel Cotton,2022,,30.0,,standard
cottojh01,Jharel Cotton,2022,,25.0,,standard
cottojh01,Jharel Cotton,2022,,5.0,,standard
lawreju01,Justin Lawrence,2022,,38.0,,standard
richaga01,Garrett Richards,2022,,32.0,,standard
thompry02,Ryan Thompson,2022,,47.0,,standard
longsa01,Sam Long*,2022,,28.0,,standard
aranovi01,Víctor Arano,2022,,43.0,,standard
banuema01,Manny Bañuelos*,2022,,35.0,,standard
banuema01,Manny Bañuelos*,2022,,4.0,,standard
banuema01,Manny Bañuelos*,2022,,31.0,,standard
moranjo01,Jovani Morán*,2022,,31.0,,standard
quijajo01,José Quijada*,2022,,42.0,,standard
stammcr01,Craig Stammen,2022,,33.0,,standard
danisty01,Tyler Danish,2022,,32.0,,standard
priceda01,David Price*,2022,,40.0,,standard
raganco01,Cole Ragans*,2022,,9.0,,standard
sanchcr01,Cristopher Sánchez*,2022,,15.0,,standard
barnema01,Matt Barnes,2022,,44.0,,standard
weemsjo01,Jordan Weems,2022,,32.0,,standard
harvehu01,Hunter Harvey,2022,,38.0,,standard
jeffeda01,Daulton Jefferies,2022,,8.0,,standard
koenija01,Jared Koenig*,2022,,10.0,,standard
peterdi01,Dillon Peters*,2022,,22.0,,standard
castima03,Max Castillo,2022,,14.0,,standard
castima03,Max Castillo,2022,,9.0,,standard
castima03,Max Castillo,2022,,5.0,,standard
karinja01,James Karinchak,2022,,38.0,,standard
popza01,Zach Pop,2022,,35.0,,standard
popza01,Zach Pop,2022,,18.0,,standard
popza01,Zach Pop,2022,,17.0,,standard
martise01,Seth Martinez,2022,,29.0,,standard
abreual01,Albert Abreu,2022,,33.0,,standard
abreual01,Albert Abreu,2022,,7.0,,standard
abreual01,Albert Abreu,2022,,4.0,,standard
abreual01,Albert Abreu,2022,,22.0,,standard
moretda01,Dauri Moreta,2022,,35.0,,standard
peralwi01,Wily Peralta,2022,,28.0,,standard
assadja01,Javier Assad,2022,,9.0,,standard
cuasjo01,José Cuas,2022,,47.0,,standard
howarsp01,Spencer Howard,2022,,10.0,,standard
mccarki01,Kirk McCarty*,2022,,13.0,,standard
staumjo01,Josh Staumont,2022,,42.0,,standard
moronre01,Reyes Moronta,2022,,39.0,,standard
moronre01,Reyes Moronta,2022,,22.0,,standard
moronre01,Reyes Moronta,2022,,17.0,,standard
ramiryo01,Yohan Ramírez,2022,,30.0,,standard
ramiryo01,Yohan Ramírez,2022,,8.0,,standard
ramiryo01,Yohan Ramírez,2022,,7.0,,standard
ramiryo01,Yohan Ramírez,2022,,1.0,,standard
ramiryo01,Yohan Ramírez,2022,,22.0,,standard
kellyjo05,Joe Kelly,2022,,43.0,,standard
mileywa01,Wade Miley*,2022,,9.0,,standard
nelsoky01,Kyle Nelson*,2022,,43.0,,standard
mcgeeja01,Jake McGee*,2022,,42.0,,standard
mcgeeja01,Jake McGee*,2022,,24.0,,standard
mcgeeja01,Jake McGee*,2022,,6.0,,standard
mcgeeja01,Jake McGee*,2022,,12.0,,standard
gutievl01,Vladimir Gutierrez,2022,,10.0,,standard
chapmar01,Aroldis Chapman*,2022,,43.0,,standard
pepiory01,Ryan Pepiot,2022,,9.0,,standard
flaheja01,Jack Flaherty,2022,,9.0,,standard
warrear01,Art Warren,2022,,39.0,,standard
gibauia01,Ian Gibaut,2022,,34.0,,standard
gibauia01,Ian Gibaut,2022,,1.0,,standard
gibauia01,Ian Gibaut,2022,,33.0,,standard
castada01,Daniel Castano*,2022,,10.0,,standard
weavelu01,Luke Weaver,2022,,26.0,,standard
weavelu01,Luke Weaver,2022,,12.0,,standard
weavelu01,Luke Weaver,2022,,14.0,,standard
almonye01,Yency Almonte,2022,,33.0,,standard
barlojo01,Joe Barlow,2022,,35.0,,standard
flemijo01,Josh Fleming*,2022,,10.0,,standard
garzara01,Ralph Garza,2022,,19.0,,standard
strzepe01,Peter Strzelecki,2022,,30.0,,standard
ferguca01,Caleb Ferguson*,2022,,37.0,,standard
liberma01,Matthew Liberatore*,2022,,9.0,,standard
thompza02,Zack Thompson*,2022,,22.0,,standard
waldike01,Ken Waldichuk*,2022,,7.0,,standard
baumami01,Mike Baumann,2022,,13.0,,standard
gilbety01,Tyler Gilbert*,2022,,8.0,,standard
jimenda01,Dany Jiménez,2022,,34.0,,standard
snideco01,Collin Snider,2022,,42.0,,standard
morejad01,Adrián Morejón*,2022,,26.0,,standard
ortegol01,Oliver Ortega,2022,,27.0,,standard
sulseco01,Cole Sulser,2022,,39.0,,standard
swarmma01,Matt Swarmer,2022,,11.0,,standard
overtco01,Connor Overton,2022,,6.0,,standard
wesneha01,Hayden Wesneski,2022,,6.0,,standard
mcfartj01,T.J. McFarland*,2022,,28.0,,standard
wentzjo01,Joey Wentz*,2022,,7.0,,standard
lametdi01,Dinelson Lamet,2022,,32.0,,standard
lametdi01,Dinelson Lamet,2022,,13.0,,standard
lametdi01,Dinelson Lamet,2022,,19.0,,standard
brazohu01,Huascar Brazobán,2022,,27.0,,standard
naughpa01,Packy Naughton*,2022,,26.0,,standard
dunnju01,Justin Dunn,2022,,7.0,,standard
sandsco01,Cole Sands,2022,,11.0,,standard
hernajo02,Jonathan Hernández,2022,,29.0,,standard
maydu01,Dustin May,2022,,6.0,,standard
raineta01,Tanner Rainey,2022,,29.0,,standard
rodriel02,Elvin Rodríguez,2022,,7.0,,standard
ginkeke01,Kevin Ginkel,2022,,30.0,,standard
grovemi01,Michael Grove,2022,,7.0,,standard
millswy01,Wyatt Mills,2022,,27.0,,standard
millswy01,Wyatt Mills,2022,,8.0,,standard
millswy01,Wyatt Mills,2022,,19.0,,standard
castrmi01,Miguel Castro,2022,,34.0,,standard
wendejb01,J.B. Wendelken,2022,,29.0,,standard
wittgni01,Nick Wittgren,2022,,29.0,,standard
misiean01,Anthony Misiewicz*,2022,,32.0,,standard
misiean01,Anthony Misiewicz*,2022,,17.0,,standard
misiean01,Anthony Misiewicz*,2022,,15.0,,standard
poppese01,Sean Poppen,2022,,29.0,,standard
silsech01,Chase Silseth,2022,,7.0,,standard
headlo01,Louis Head,2022,,28.0,,standard
headlo01,Louis Head,2022,,23.0,,standard
headlo01,Louis Head,2022,,5.0,,standard
ortka01,Kaleb Ort,2022,,25.0,,standard
holdeco01,Colin Holderman,2022,,24.0,,standard
holdeco01,Colin Holderman,2022,,15.0,,standard
holdeco01,Colin Holderman,2022,,9.0,,standard
gustaja01,Jandel Gustave,2022,,27.0,,standard
poteeco01,Cody Poteet,2022,,12.0,,standard
newcose01,Sean Newcomb*,2022,,20.0,,standard
newcose01,Sean Newcomb*,2022,,3.0,,standard
newcose01,Sean Newcomb*,2022,,17.0,,standard
smithjo05,Joe Smith,2022,,34.0,,standard
bazsh01,Shane Baz,2022,,6.0,,standard
ryuhy01,Hyun Jin Ryu*,2022,,6.0,,standard
uelmeer01,Erich Uelmen,2022,,25.0,,standard
bummeaa01,Aaron Bummer*,2022,,32.0,,standard
merryju01,Julian Merryweather,2022,,26.0,,standard
youngal01,Alex Young*,2022,,25.0,,standard
youngal01,Alex Young*,2022,,1.0,,standard
youngal01,Alex Young*,2022,,24.0,,standard
bandaan01,Anthony Banda*,2022,,32.0,,standard
bandaan01,Anthony Banda*,2022,,9.0,,standard
bandaan01,Anthony Banda*,2022,,23.0,,standard
bandaan01,Anthony Banda*,2022,,7.0,,standard
bandaan01,Anthony Banda*,2022,,2.0,,standard
detwiro01,Ross Detwiler*,2022,,30.0,,standard
rogerjo01,Josh Rogers*,2022,,16.0,,standard
shrevch01,Chasen Shreve*,2022,,25.0,,standard
vespini01,Nick Vespi*,2022,,25.0,,standard
varlalo01,Louis Varland,2022,,5.0,,standard
delosye01,Yerry De Los Santos,2022,,26.0,,standard
toussto01,Touki Toussaint,2022,,8.0,,standard
borucry01,Ryan Borucki*,2022,,32.0,,standard
borucry01,Ryan Borucki*,2022,,11.0,,standard
borucry01,Ryan Borucki*,2022,,21.0,,standard
cisnejo01,José Cisnero,2022,,28.0,,standard
hjellse01,Sean Hjelle,2022,,8.0,,standard
maytr01,Trevor May,2022,,26.0,,standard
robleha01,Hansel Robles,2022,,26.0,,standard
thompma02,Mason Thompson,2022,,24.0,,standard
feyerjo01,J.P. Feyereisen,2022,,22.0,,standard
hudsoda01,Daniel Hudson,2022,,25.0,,standard
jamesdr01,Drey Jameson,2022,,4.0,,standard
yajurmi01,Miguel Yajure,2022,,12.0,,standard
anderch01,Chase Anderson,2022,,9.0,,standard
brighje01,Jeff Brigham,2022,,16.0,,standard
fairbpe01,Pete Fairbanks,2022,,24.0,,standard
kinlety01,Tyler Kinley,2022,,25.0,,standard
bruihju01,Justin Bruihl*,2022,,24.0,,standard
kelletr01,Trevor Kelley,2022,,18.0,,standard
medinad01,Adonis Medina,2022,,14.0,,standard
morrico01,Cody Morris,2022,,7.0,,standard
perdolu02,Luis Perdomo,2022,,14.0,,standard
cleavga01,Garrett Cleavinger*,2022,,17.0,,standard
cleavga01,Garrett Cleavinger*,2022,,4.0,,standard
cleavga01,Garrett Cleavinger*,2022,,13.0,,standard
gonzach01,Chi Chi González,2022,,7.0,,standard
gonzach01,Chi Chi González,2022,,3.0,,standard
gonzach01,Chi Chi González,2022,,2.0,,standard
gonzach01,Chi Chi González,2022,,4.0,,standard
gonzach01,Chi Chi González,2022,,1.0,,standard
chargjt01,JT Chargois,2022,,21.0,,standard
hunteto02,Tommy Hunter,2022,,18.0,,standard
martico02,Corbin Martin,2022,,7.0,,standard
paddach01,Chris Paddack,2022,,5.0,,standard
sborzjo01,Josh Sborz,2022,,19.0,,standard
barneja01,Jacob Barnes,2022,,23.0,,standard
barneja01,Jacob Barnes,2022,,22.0,,standard
barneja01,Jacob Barnes,2022,,1.0,,standard
stouter01,Eric Stout*,2022,,20.0,,standard
stouter01,Eric Stout*,2022,,2.0,,standard
stouter01,Eric Stout*,2022,,18.0,,standard
sulsebe01,Beau Sulser,2022,,10.0,,standard
sulsebe01,Beau Sulser,2022,,4.0,,standard
sulsebe01,Beau Sulser,2022,,6.0,,standard
nogosst01,Stephen Nogosek,2022,,12.0,,standard
hembrhe01,Heath Hembree,2022,,26.0,,standard
hembrhe01,Heath Hembree,2022,,20.0,,standard
hembrhe01,Heath Hembree,2022,,6.0,,standard
odayda01,Darren O'Day,2022,,28.0,,standard
verhadr01,Drew VerHagen,2022,,19.0,,standard
fauchca01,Calvin Faucher,2022,,22.0,,standard
allarko01,Kolby Allard*,2022,,10.0,,standard
gosean01,Anthony Gose*,2022,,22.0,,standard
tetreja01,Jackson Tetreault,2022,,4.0,,standard
tinocje01,Jesús Tinoco,2022,,17.0,,standard
brownhu01,Hunter Brown,2022,,7.0,,standard
garcibr01,Bryan Garcia,2022,,4.0,,standard
goudeas01,Ashton Goudeau,2022,,12.0,,standard
sousabe01,Bennett Sousa*,2022,,25.0,,standard
arihako01,Kohei Arihara,2022,,5.0,,standard
kittran01,Andrew Kittredge,2022,,17.0,,standard
patinlu01,Luis Patiño,2022,,6.0,,standard
santito01,Tony Santillan,2022,,21.0,,standard
lawde01,Derek Law,2022,,17.0,,standard
lawde01,Derek Law,2022,,2.0,,standard
lawde01,Derek Law,2022,,15.0,,standard
bendean01,Anthony Bender,2022,,22.0,,standard
speiega01,Gabe Speier*,2022,,17.0,,standard
desclan01,Anthony DeSclafani,2022,,5.0,,standard
ruizno01,Norge Ruíz,2022,,14.0,,standard
thornty01,Tyler Thornburg,2022,,14.0,,standard
thornty01,Tyler Thornburg,2022,,9.0,,standard
thornty01,Tyler Thornburg,2022,,5.0,,standard
bradlar01,Archie Bradley,2022,,21.0,,standard
fernaju01,Junior Fernández,2022,,16.0,,standard
fernaju01,Junior Fernández,2022,,13.0,,standard
fernaju01,Junior Fernández,2022,,3.0,,standard
bolanro01,Ronald Bolaños,2022,,8.0,,standard
espinan01,Anderson Espinoza,2022,,7.0,,standard
nelsory01,Ryne Nelson,2022,,3.0,,standard
seaboco01,Connor Seabold,2022,,5.0,,standard
selmasa01,Sam Selman*,2022,,16.0,,standard
lawreca01,Casey Lawrence,2022,,6.0,,standard
smithch12,Chad Smith,2022,,15.0,,standard
romose01,Sergio Romo,2022,,23.0,,standard
romose01,Sergio Romo,2022,,17.0,,standard
romose01,Sergio Romo,2022,,6.0,,standard
canoye01,Yennier Cano,2022,,13.0,,standard
canoye01,Yennier Cano,2022,,10.0,,standard
canoye01,Yennier Cano,2022,,3.0,,standard
guerrja02,Javy Guerra,2022,,18.0,,standard
guerrja02,Javy Guerra,2022,,1.0,,standard
guerrja02,Javy Guerra,2022,,17.0,,standard
kolarad01,Adam Kolarek*,2022,,15.0,,standard
millsal02,Alec Mills,2022,,7.0,,standard
alexasc02,Scott Alexander*,2022,,17.0,,standard
gillalo01,Logan Gillaspie,2022,,17.0,,standard
norwoja01,James Norwood,2022,,20.0,,standard
pegueel01,Elvis Peguero,2022,,13.0,,standard
widenta01,Taylor Widener,2022,,14.0,,standard
friaslu01,Luis Frías,2022,,15.0,,standard
middlke01,Keynan Middleton,2022,,18.0,,standard
tapiado01,Domingo Tapia,2022,,11.0,,standard
ucetaed01,Edwin Uceta,2022,,10.0,,standard
milonto01,Tommy Milone*,2022,,7.0,,standard
reedja02,Jake Reed,2022,,18.0,,standard
reedja02,Jake Reed,2022,,10.0,,standard
reedja02,Jake Reed,2022,,5.0,,standard
reedja02,Jake Reed,2022,,5.0,,standard
reedja02,Jake Reed,2022,,8.0,,standard
bazared01,Eduard Bazardo,2022,,12.0,,standard
lemoija01,Jacob Lemoine,2022,,9.0,,standard
llovema01,Mauricio Llovera,2022,,17.0,,standard
stashco01,Cody Stashak,2022,,11.0,,standard
valdeph01,Phillips Valdéz,2022,,13.0,,standard
romerjo01,JoJo Romero*,2022,,17.0,,standard
romerjo01,JoJo Romero*,2022,,2.0,,standard
romerjo01,JoJo Romero*,2022,,15.0,,standard
ortizlu03,Luis Ortiz,2022,,4.0,,standard
taylobl01,Blake Taylor*,2022,,19.0,,standard
warreau01,Austin Warren,2022,,14.0,,standard
duggero01,Robert Dugger,2022,,4.0,,standard
duggero01,Robert Dugger,2022,,1.0,,standard
duggero01,Robert Dugger,2022,,3.0,,standard
crickky01,Kyle Crick,2022,,14.0,,standard
kowarja01,Jackson Kowar,2022,,7.0,,standard
alvarjo02,José Álvarez*,2022,,21.0,,standard
diazjh01,Jhonathan Díaz*,2022,,4.0,,standard
grimmju01,Justin Grimm,2022,,15.0,,standard
gsellro01,Robert Gsellman,2022,,8.0,,standard
beaslje01,Jeremy Beasley,2022,,9.0,,standard
